660142017	20170530	201705	2017	2017.4110	EDUOPP	STUDENT						EDU	OPP												1	111	111	11	3	-2.0	1	1	1	-6.62251655629139	4	Stellenbosch, Western Cape, South Africa	SF	SF11	-33.9346	18.8668	-1287082	0							4	Stellenbosch, Western Cape, South Africa	SF	SF11	-33.9346	18.8668	-1287082	20170530	http://www.iol.co.za/capeargus/news/hannahcornelius-stellenbosch-campus-shaken-up-by-students-murder-9422630
660142456	20170530	201705	2017	2017.4110	GOV	KINGDOM						GOV													1	042	042	04	1	1.9	2	1	2	2.11081794195251	4	Johannesburg, Gauteng, South Africa	SF	SF06	-26.2	28.0833	-1240261	0							4	Johannesburg, Gauteng, South Africa	SF	SF06	-26.2	28.0833	-1240261	20170530	https://www.zimeye.net/jah-prayzah-does-it-again/
660142562	20170530	201705	2017	2017.4110	GOV	MAYOR						GOV			COP	POLICE						COP			0	120	120	12	3	-4.0	2	1	2	-6.62251655629139	4	Stellenbosch, Western Cape, South Africa	SF	SF11	-33.9346	18.8668	-1287082	4	Stellenbosch, Western Cape, South Africa	SF	SF11	-33.9346	18.8668	-1287082	4	Stellenbosch, Western Cape, South Africa	SF	SF11	-33.9346	18.8668	-1287082	20170530	http://www.iol.co.za/capeargus/news/hannahcornelius-stellenbosch-campus-shaken-up-by-students-murder-9422630
660143139	20170530	201705	2017	2017.4110	LBN	LEBANON	LBN								GOV	GOVERNMENT						GOV			1	040	040	04	1	1.0	64	1	64	-0.10976948408342	1	South Africa	SF	SF	-29	24	SF	1	South Africa	SF	SF	-29	24	SF	1	South Africa	SF	SF	-29	24	SF	20170530	http://my.tvguide.co.uk/channellisting.asp?ch=444&cTime=5/30/2017&thisTime=&thisDay=
660143971	20170530	201705	2017	2017.4110	SWZ	SWAZILAND	SWZ																		1	043	043	04	1	2.8	1	1	1	2.11081794195251	4	Johannesburg, Gauteng, South Africa	SF	SF06	-26.2	28.0833	-1240261	0							4	Johannesburg, Gauteng, South Africa	SF	SF06	-26.2	28.0833	-1240261	20170530	https://www.zimeye.net/jah-prayzah-does-it-again/
660144636	20170530	201705	2017	2017.4110	USA	UNITED STATES	USA								ZAF	SOUTH AFRICAN	ZAF								1	173	173	17	4	-5.0	1	1	1	1.30208333333333	1	South Africa	SF	SF	-29	24	SF	1	South Africa	SF	SF	-29	24	SF	1	South Africa	SF	SF	-29	24	SF	20170530	http://m.desototimes.com/news/showing-true-colors/article_61dc6ac0-44aa-11e7-ae51-73f99667bfd1.html
660144637	20170530	201705	2017	2017.4110	USA	UNITED STATES	USA								ZAFELIOPP	NELSON MANDELA	ZAF					ELI	OPP		1	173	173	17	4	-5.0	1	1	1	1.30208333333333	1	South Africa	SF	SF	-29	24	SF	1	South Africa	SF	SF	-29	24	SF	1	South Africa	SF	SF	-29	24	SF	20170530	http://m.desototimes.com/news/showing-true-colors/article_61dc6ac0-44aa-11e7-ae51-73f99667bfd1.html
660144838	20170530	201705	2017	2017.4110	ZAFCVL	KWAZULU NATAL	ZAF					CVL			COP	POLICE						COP			1	051	051	05	1	3.4	2	1	2	-5.4989816700611	4	Kwazulu, Eastern Cape, South Africa	SF	SF05	-31.2895	29.4551	-1250484	4	Kwazulu, Eastern Cape, South Africa	SF	SF05	-31.2895	29.4551	-1250484	4	Kwazulu, Eastern Cape, South Africa	SF	SF05	-31.2895	29.4551	-1250484	20170530	http://www.sabc.co.za/news/a/ab999f004151fbf78829a9af664d11c2/Specialised-task-team-to-investigate-political-killings-in-KZN-20170529
660146163	20170523	201705	2017	2017.3918	USA	THE US	USA																		1	0874	087	08	2	10.0	20	2	20	2.64550264550264	1	South Africa	SF	SF	-29	24	SF	0							1	South Africa	SF	SF	-29	24	SF	20170530	http://www.mirror.co.uk/3am/celebrity-news/michelle-lucky-lady-mark-wright-10526257
660146175	20170529	201705	2017	2017.4082											AFR	AFRICA	AFR								1	050	050	05	1	3.5	100	6	100	-4.10057192496356	0							1	South Africa	SF	SF	-29	24	SF	1	Zimbabwe	ZI	ZI	-20	30	ZI	20170530	http://www.newsdzezimbabwe.co.uk/2017/05/zesa-strikes-payent-deal-with-eskom.html
660146197	20170530	201705	2017	2017.4110											AFR	AFRICA	AFR								1	042	042	04	1	1.9	4	2	4	3.40783052351376	0							4	Patensie, Eastern Cape, South Africa	SF	SF05	-33.7601	24.8138	-1271438	4	Patensie, Eastern Cape, South Africa	SF	SF05	-33.7601	24.8138	-1271438	20170530	http://www.thenewage.co.za/kids-learn-from-nursery-rhymes/
660146198	20170530	201705	2017	2017.4110											AFR	AFRICA	AFR								1	046	046	04	1	7.0	4	1	4	0.22026431718061	0							4	Kwazulu, Eastern Cape, South Africa	SF	SF05	-31.2895	29.4551	-1250484	4	Kwazulu, Eastern Cape, South Africa	SF	SF05	-31.2895	29.4551	-1250484	20170530	http://www.thenewage.co.za/dlamini-castigated-over-his-lukewarm-attitude-to-ramaphosa/
660146199	20170530	201705	2017	2017.4110											AFR	AFRICA	AFR								0	100	100	10	3	-5.0	4	1	4	0.22026431718061	0							4	Kwazulu, Eastern Cape, South Africa	SF	SF05	-31.2895	29.4551	-1250484	4	Kwazulu, Eastern Cape, South Africa	SF	SF05	-31.2895	29.4551	-1250484	20170530	http://www.thenewage.co.za/dlamini-castigated-over-his-lukewarm-attitude-to-ramaphosa/
